9.3112752009271816e+01	6.5018621828883425e+01	6.5001779474834038e+01	6.9326983371523482e+01	9.9087817717759080e+01	6.9249700742086588e+01	4.8895970268012327e+01	7.1648623938735682e+01	7.3422961962839622e+01	4.8957881003626333e+01	1.3803518748894360e+01	3.6196802609270485e+01	6.3171754981190006e+01	4.1509570876778659e+00	4.0972285714850543e+01	6.4727484194016611e+01	8.8763597135897356e+01	4.8427010509693318e+01	6.2947090662445518e+01	4.6595822990198904e+01	3.5218141309660353e+01	9.3097446121454919e+00	7.9695236532704854e+01	8.7036305444811887e+01	4.0799607306571360e+01	9.4352742520124664e+01	7.7821475760278860e+00	9.5094303933341791e+01	6.7766161853177053e+01	3.8482274988095661e+01	9.9458625472737303e+00	9.6017365235919186e+01	4.1305048887306349e+01	3.5337186422370962e+01	6.5786523130455251e+01	7.4939821985226857e+01	7.3556157429433341e+01	1.0406743481784817e+01	3.7284626633078432e+01	6.8853400980109569e+01	1.4800444594151619e+01	1.5186236828098927e+01	8.1637198849518143e+01	5.1415900084491895e+01	8.3790106665698474e+00	2.3340367890312592e+01	6.2699926395230507e+00	2.9789732125468671e+01	1.3731390535651617e+01	2.3390553936621071e+01	7.4367600192910848e+00	7.7649274636282541e+01	1.7592771990069782e+01	2.0694331880644718e+01	2.5945877378298860e+01	9.9271903611463102e+01	2.5082706110771813e+01	6.0146849422061045e+01	7.3584107018411729e+00	7.3678074479621500e+00	5.9951518272180564e+01	1.7028936356037718e+01	5.0149554398046973e+01	1.6852120396050758e+01	6.4768241260768363e+01	7.0333095774786074e+01	5.5805751950738404e+01	4.7476272952259620e+01	8.7325325541250962e+01	6.7757671044459983e+01	5.2857165008316848e+01	6.2345341929809926e+01	9.5635798566003317e+01	6.9369217338037302e+01	3.1319171280239027e+00	3.1254305142507750e+01	7.2602461356417365e+01	2.5150018339018104e+01	4.8743011523045521e+00	8.3304579692145623e+01	1.0945033241035944e+00	9.5277778468646943e+01	1.2339331000022117e+01	2.8557757928180472e+00	2.3755932204751499e+01	9.2678156867954470e+01	5.7311223546585694e+01	3.8191649479312964e+01	1.0027737272807350e+02	2.3385037083359514e+01	7.9670076008413915e+01	3.2795369164194916e+01	2.6453710538638060e+01	7.5974148554744033e+01	9.6598132787223676e+01	5.1469293027890053e+01	4.2007670194157910e+01	9.0667167930282730e+01	9.1736183823827744e+01	7.4821377711326406e+01
3.7823965225261169e+01	2.6494083545095684e+01	9.7405578101125627e+01	3.2286890208805119e+01	7.1202436032677468e+01	4.4512703099578857e+01	7.0101119280561846e+01	4.5512636220249568e+01	6.8891248778939030e+01	8.2921720723950742e+01	7.3337245926144433e+01	6.6236219079406624e+01	9.2178991358296514e+01	8.7845105513106404e+01	8.7114232811341935e+01	4.0595472694804208e+01	6.9637981751882961e+01	7.9383589250208431e+01	1.3588981520292139e+01	9.0027591467518391e+01	8.8103440116667954e+01	9.2494993529080290e+01	8.2304733236374844e+01	2.7427779155816996e+01	5.9895971610725518e+01	4.6256383341572977e+01	8.5609032011958391e+01	1.3832386692478831e+01	1.4070408658879083e+01	3.6654058745763230e+01	3.1124088555588980e+01	1.4085190419087709e+01	6.8786713659511250e+01	2.3037866425690030e+01	3.9797645844029210e+00	4.1700778470225131e+01	2.4187714887889488e+01	6.4306715636872781e+01	4.0462423705303749e+01	6.1281213133762993e+00	9.4457966491355059e+00	3.0665548308270740e+01	2.4470320994169700e+01	4.1930860241030558e+01	2.0335494290189054e+01	8.8413890029458102e+00	9.8598277810069931e+01	2.6739958037082513e+01	9.8008114035755014e+01	9.4965891029552367e+01	6.4091805844057490e+01	6.3324290083449668e+01	5.7060508685083512e+01	4.0987296560827167e+00	7.5001773223873997e+01	4.5838730073974553e+01	9.1954697044478237e+01	1.8681942810213201e+01	7.8110547431639702e+01	8.5988951933966803e+01	7.0139225217791790e+01	6.0046699020340576e+01	7.5865298757398890e+01	3.4184358187282548e+01	9.0818615277281332e+00	6.9282843995688765e+01	5.5502486294120580e+01	3.7803602967311924e+01	8.7546647339268176e+01	2.0252054530642631e+01	4.8071759202411528e+01	8.0565295006673409e+01	5.0586567599856927e+01	8.8173819618120888e+01	3.9632453959577035e+01	7.6762726191396624e+01	9.3563556556069358e+01	7.9335226920226333e+01	2.7641664530857557e+01	4.2782589131224427e+01	4.9346248617624520e+00	5.1698802691372194e+01	7.9889911800935707e+01	8.1109027907189102e+01	9.6877330705883111e+01	5.0683392231561065e+01	7.5376797843839370e+01	2.4711634005074861e+00	8.4054166429179347e+01	3.0664958470034531e+01	1.4543243790157820e+01	8.4011030031839510e+01	1.9313334069771344e+01	2.4219126336090536e+01	4.4914219355721805e+01	2.9560150910525490e+01	3.8060933749938364e+01	9.5961001346331926e+01	3.4323757991410588e+01	6.7310007531729150e+00
4.2580976825707495e+01	3.6737733835562551e+01	7.7019937134802177e+01	5.6612804408495386e+01	5.1676894801527709e+01	3.0115561920223879e+01	1.9027528862761695e+01	7.4193864639212661e+00	5.5660439981019913e+01	6.4675893161867066e+01	8.0758921419789189e+01	9.5620857220993599e+01	3.5328251802035595e+01	9.3628974212873516e+01	8.1268243242876622e+01	8.1844632799070311e+01	6.6299868580151200e+00	8.0463050095942762e+01	9.4038493100612200e+01	5.3962795668661066e+01	7.3246525581003411e+01	5.1378460594795001e+01	7.9518104857499551e+01	4.5859961098594162e+01	8.7212761794410213e+01	7.3870450266778874e+01	4.1889252433593356e+01	1.8130987062169595e+00	2.5068643664079527e+01	6.2445313586823879e+01	6.0597777176988821e+01	7.1217743732670527e+01	2.5742715842856825e+01	2.9623347117799693e+01	1.0077624230532271e+02	6.1804100151585061e+01	7.8024564248228728e+01	7.5337560241493122e+01	5.2809097955994218e+01	3.7718805753531846e+01	1.0324586189495095e+01	7.4910343124216013e+01	2.6838829390376556e+01	8.2347875495078569e+01	1.5524211499349924e+01	4.4565500945871015e+01	8.9521541214668634e+00	8.1296892147612141e+01	2.2548584932480171e+01	3.5915352804830633e+01	3.5244037044821269e+01	8.4442613014358031e+01	9.7158328911680002e+01	1.3630602418395817e+01	7.8645670650979554e+01	5.1524332669220406e+01	2.6709490038896647e+01	5.4097667486855137e+01	6.7522018496438108e+01	6.5932979042226743e+00	8.0784325816754645e+01	1.7552190416577091e+01	5.5892475569745139e+00	1.0002817244174214e+02	3.6174010854544916e+00	1.4491602221088305e+01	8.3827395166051815e+01	2.2108965218628619e+01	5.0406274344560718e+00	2.7643656905424191e+01	7.7369273969157007e+01	5.9833162037045973e+01	4.8369820577880986e+01	6.8261653553193980e+01	3.0820990976125762e+00	1.0047348826237351e+02	8.3684543727578571e+01	5.1055837665889143e+01	5.4289013557874206e+01	5.2290487114263890e+01	4.7440842877003817e+01	6.8264157326575003e+01	4.3328605607599471e+01	9.2840389520203203e+01	8.5621779469641382e+01	5.0626960058369328e+01	6.0764101321552580e+01	3.7287741523034640e+01	1.1423736326426827e+01	5.8171667796043153e+01	4.5190822649712729e+01	6.0885888103197672e+01	9.2965913657652706e+01	7.6241891324954423e+01	7.5165811420004388e+01	2.0440341304422383e+01	8.7377043981715119e+01	2.8131464334293547e+01	7.7764411985999317e+01	3.7526222056524951e+01
7.1125433346116509e+01	2.2594038450156976e+01	4.4982920202211105e+01	6.1230470760742669e+01	3.0032668162660510e+01	2.7089583928691056e+01	3.2587500113414961e+01	5.4469007629687518e+01	4.0605985084237147e+01	9.6922584514028330e+01	8.3346917992572898e+01	2.9340507175023866e+01	2.1675934706787114e+01	9.1123141543801225e+01	9.3452042125427027e+01	3.3052734832422153e+01	8.6444668892195054e+01	1.1831371195460791e+01	9.6417062209971846e+01	1.1817250495059621e+01	4.3485507409294485e+01	9.4519781796507829e+01	3.9070970926349742e+00	9.1413966041398041e+01	1.7920496424881517e+01	1.3675372623089617e+01	4.9777638430785757e+01	1.2039297331772028e+01	4.7830113417377493e+00	4.2669291236359157e+01	9.1614527815257489e+01	2.3566272113225679e+01	9.9486391514582110e+01	6.9550059423924850e+01	7.0951185442753228e+01	1.9552077759989153e+01	1.6157934200362821e+01	8.8339687491699991e+01	8.3212827671394024e+01	4.6318719828278240e+01	1.5130862241127769e+01	3.3973107412566257e+01	9.8697625956281726e+01	6.6114330157116001e+01	5.3516834460163381e+01	8.8485398539693605e+01	2.1293238270376527e+01	1.5194554216504281e+01	8.5766292654009575e+01	7.7659960143872535e+00	5.3848111803069820e+01	8.0773917580085140e+01	1.1430789496497878e+01	2.5635234121520725e+01	9.7143517742063224e+01	2.0180000580273664e+01	5.7929147587241737e+01	8.9541756968796477e+01	2.5318768219718608e+00	4.0953190398282594e+01	7.7997617590974500e+01	8.5628264205752274e+01	7.8371164900320522e+01	9.8306194346556069e+01	3.5532002786351285e+01	9.5144898925653848e+01	7.9930178263447061e+01	8.6084338902429565e+01	1.5468705500301427e+01	6.4220722598334490e+01	5.6688811442063439e+01	1.3461490545572159e+01	4.8411779748693554e+01	1.9729150522789274e+00	7.9302068236520697e+01	5.7398808242331278e+01	3.1150931443981118e+01	4.7098055649143468e+01	3.0911090954109291e+01	7.6688604846234952e+01	1.1071131721146322e+01	9.0224519508050378e+01	7.2029187435542568e+01	3.3995176565327647e+01	6.9152845866288985e+01	3.4901324017509808e+01	7.3357309470820354e+01	8.9174440424203397e+01	8.4863176559516347e+01	4.8923053894186722e+01	9.1454515060504193e+01	8.9484352525143791e+01	8.9947421499916629e+01	1.5584177502042266e+01	2.4967999730957320e+01	1.5611133617083588e+01	6.0719616973731355e+01	3.3134058482297846e+01	3.0642392252405607e+01	6.8769925247978819e+01
5.0918172143141973e+01	3.9781595440649227e+01	2.9375568951702324e+01	2.2970268503859894e+00	3.6292262640893298e+01	3.1776517216559022e+01	9.9351797766095700e+01	4.8187199301166315e+00	3.6596544930160912e+00	5.7778654226739427e+01	1.5051477865603220e+01	1.5845428951748092e+01	6.6076250962116390e+01	1.0909300811392209e+01	1.8090431798629947e+01	9.0832100796789064e+01	4.5707890749324811e+01	1.9656521945816266e+01	6.8027525561776883e+01	9.3843596461062106e+01	8.7337549045914741e+01	2.4129688563589056e+01	4.6045523881730674e+01	8.5096334259768554e+01	8.0952280007310009e+01	7.8945927206557315e+01	4.7613591466804110e+01	7.5607577622299289e+01	3.6619838366194173e+01	4.9606553667691770e+01	1.2093408300971964e+01	1.0059208894301881e+02	7.4573200503183159e+01	6.8495468948835409e+01	8.6836500456175671e+01	6.7693377782085420e+01	2.9974320098491429e+01	6.5518578555796410e+01	4.9805109607659858e+01	4.0227590081007811e+01	1.0376566387726566e+01	7.8975130871287746e+01	1.9447323272378274e+01	8.8275298877788501e+01	4.9314976366114713e+01	6.2191085473849299e+01	3.2504102705682429e+00	5.9421648074451667e+01	4.8001058146413214e+01	4.4187833798880909e+01	3.2443354870302571e+01	1.0014611378369848e+02	5.1664875570413876e+01	6.7407940431483496e+01	6.8340959917544112e+01	8.8313576861153948e+01	4.6716616251080694e+01	7.6203645984221410e+01	2.3194539504995486e+01	9.6034922156573344e+01	8.5271665668655771e+01	9.6447956354600223e+01	7.3554666662175691e+01	7.6027459227701302e+00	9.3204298740880077e+01	4.4063117699583934e+01	1.8220172622614992e+01	2.3363288107660757e+01	9.6179789381001598e+01	3.5202165417534111e+01	1.9670413773459344e+01	4.2879079396581837e+01	6.1122662281699718e+01	2.8483281866969733e+01	8.8823284264901758e+01	2.6051874121170133e+01	3.0273312652412528e+01	2.2740925949963334e+01	7.5087170981992415e+01	1.8588216201095580e+01	1.0716539404948872e+01	1.1817693546829462e+01	3.3130322245046614e+01	3.3362075245062357e+01	3.5390412460258695e+01	6.9403704408175440e+00	1.9623430455659808e+01	5.1910625295152329e+01	6.6881062622196254e+01	3.0157226921933223e+01	6.5936073675793921e+01	9.9241824181692593e+01	2.3692026823596564e+01	7.3129891506856151e+00	5.8208732552698294e+01	1.9230864123972744e+00	3.0508716135198416e+01	5.4748601447647324e+01	4.7731594194726789e+01	1.0196733061314367e+01
2.7503140742333446e+01	2.1791845891936120e+01	6.7078261826276872e+01	8.4178332700291520e+01	9.2069948251636575e+01	1.5842820568217279e+01	7.9235214991594106e+01	7.4295451118224264e+01	7.8883494931780987e+01	6.4996683152105035e+01	7.4943181804440329e+01	1.5195006198386896e+01	8.4160525032016096e+01	3.1156016237857912e+01	8.6394371847208319e+01	8.8319533148228459e+01	4.9896516851952001e+01	2.2899683224823217e+00	7.6887533982865520e+01	7.0643251291891985e+01	9.7639826675998634e+01	1.0914847117535695e+01	7.8879204790304698e+01	9.4810433939013222e+01	7.9563192070980108e+01	6.6814286267998398e+01	3.9545491484919680e+01	1.4434415642027144e+01	3.7956028440510373e+01	8.2314038939375692e+01	6.7592842186561626e+01	3.0835429493113512e+01	3.6059249440249230e+00	3.7371864904579851e+01	1.4025189484841890e+01	4.5491244292069197e+01	5.3798298480931692e+01	8.0982852388908753e+01	1.4916389625040107e+01	3.0092045575731881e+01	3.1267966376571397e+00	1.5392865402963078e+01	1.1816526639097054e+01	2.3748148104012397e+01	3.6750512241532952e+01	4.0790974933177708e+01	4.2273155071196591e+01	8.3594845381654594e+01	6.4547667291284654e+01	9.2772478129648430e+00	7.1363397667424934e+01	2.7967415642050618e+01	5.7827817115512367e+01	5.7447907513025484e+01	1.4681799592087568e+00	9.1737638985581018e+00	7.9864662736328469e+01	1.8059168466167396e+01	4.2400255071477176e+01	2.0470719495384426e+01	7.2584096096444981e+01	5.2742137171506606e+01	9.5381186040460022e+01	1.4636058259437247e+01	3.4321257739155712e+01	3.9437626282547747e+01	3.2322477450887149e+01	9.6287870362821337e+00	1.7771545098108888e+01	5.8206050838167478e+01	9.7478261959614002e+01	9.5356577303249026e+01	1.0609583605606810e+01	1.0003815418882365e+02	3.7731247658302095e+01	3.1474098357419322e+01	9.2174441383420259e+01	7.3277514955107188e+00	8.1751512166806663e+01	3.4069299208476011e+01	3.8556864409706762e+01	1.4872525372388452e+01	6.9421808113938795e+01	8.9681951105595274e+01	7.6689203776325073e+01	5.8778703446687146e+01	2.4693536491868468e+01	5.1807916004670865e+01	2.3697924850294605e+01	6.5809830710079041e+01	2.3937508258725771e+01	5.2757131078076483e+01	7.3512077205616038e+01	8.7915528023265949e+01	1.0082471889382052e+02	6.3330761882202296e+01	1.8605783609406167e+01	6.5939329691418408e+01	7.8271874168847816e+01	9.6608683016543708e+01
6.6897748532858287e+01	4.3202242535881126e+01	3.8210817672082314e+01	9.2089598865170601e+01	7.7267798883166023e+01	8.4438483013721708e+01	3.0251402928294809e+01	1.7775140955720268e+01	9.9534064206328040e+01	1.7531535503836341e+01	7.4871406014087096e+00	9.1976026932033463e+01	4.5229408153467325e+01	8.3730249880051005e+01	7.8733412201645663e+01	1.6975202692221323e+01	7.2265596654870961e+01	3.8277069872734693e+01	3.8760167937181457e+01	6.3027032704502425e+01	7.9279252081503131e+01	5.1714280299469543e+01	8.6952988858881739e+01	3.1948064651015184e+01	3.4145090931049580e+01	6.2538400937585919e+01	7.3916245534923178e+01	6.5291062280154051e+01	8.3698662068649298e+01	3.3165073628861975e+01	4.1696410395480193e+01	2.8212731959352812e+01	6.3959147511021214e+01	5.7527325986430483e+01	8.6957907582720594e+01	3.7466789142958390e+01	2.3541171383737314e+01	6.0796615530806037e+01	1.9937320765275668e+01	8.0306397253467452e+01	8.6573595339245685e+01	6.8807731120323965e+01	6.1676988935091217e+01	1.0002537198751870e+01	8.1713329365296072e+00	2.2869577846445765e+01	4.9343278598027176e+01	6.0193090998478347e+01	6.8757596195095871e+01	3.1849558427752573e+01	5.2654270480699786e+01	8.0429355366825234e+01	7.5023491290036731e+01	2.3282243284118259e+01	7.4509766905307075e+01	4.4385281637195320e+01	6.8729741755757445e+01	8.4345954869457955e+01	3.7351722258391483e+01	5.4444417070604700e+01	7.0394320082917673e+01	4.0097039525696083e+01	5.6365360577558050e+01	4.2310252901278702e+01	9.7412667431407499e+01	7.5589258609718314e+01	4.1428323834462233e+01	7.3973437405124031e+01	4.1432422999050715e+01	1.2999928094997889e+01	3.8602906172236338e+01	9.2339781109041184e+00	3.5755459186675367e+01	3.0566520294764935e+01	3.8149833358386985e+01	1.7003577657727032e+01	8.8591678262541507e+01	5.7887622969818615e+01	6.6281397496774570e+00	8.0247371475831812e+01	8.2000872999520865e+01	8.6001471801305513e+01	2.2887473684237808e+01	4.6378582344051786e+01	5.6558159986177742e+01	9.4736448438861785e+01	8.0223831961768440e+01	3.3128131716393540e+01	2.9244213647406241e+01	9.3566442365285283e+01	1.8247170959059861e+01	4.0910133139379383e+01	3.2353251707426089e+01	8.2775375338943000e+00	5.0004075667404493e+01	6.9261243919984125e+01	9.2727691103666260e+01	2.0811600944007278e+01	9.1381723003082428e+01	6.1594417621856778e+01
1.0094258523764395e+01	4.2022924222263029e+01	2.8463467962715182e+01	2.0581703594593911e+01	3.6462375882749981e+01	2.6577148581070951e+01	1.6735455879653930e+01	3.8897684824011456e+01	9.2141741484063544e+01	1.4383022700213504e+01	9.3878192653744634e+01	2.4463307488606474e+00	2.8923858551119842e+01	2.3183080010099960e+01	6.9356610531635079e+00	2.5537331891132283e+01	3.0717177973614664e+01	4.7000776439339710e+01	1.6655788421660294e+01	1.7073594764279651e+01	4.7844578419976678e+01	4.4747434390480031e+01	4.8929115994752628e+01	2.3283337470515981e+01	6.7162755473525166e+01	2.3785877948644050e+01	8.5998506777932263e+01	1.2006394509778089e+00	2.3221853003540932e+01	9.4500780912938449e+00	2.9264545787238220e+01	7.8225367719370396e+01	7.0850188581738124e+01	3.2500199248750960e+01	1.6578676363344069e+01	8.9603938229683450e+01	9.8724536585008735e+01	9.1251216972710608e+01	7.0968368866039768e+01	4.5098369728576770e+01	3.5131393287720265e+01	1.7570688402436199e+00	8.5889162557557029e+01	4.0074733092396905e+01	4.7445850526704135e+01	2.5590912906512475e+00	8.8997394517060343e+01	3.7842153158357085e+01	1.6326328165431715e+01	3.0923515543905481e+01	8.9647730345978630e+01	7.5536481006723022e+01	9.7823636015535257e+01	2.2072326079232994e+01	3.5357023319625128e+01	1.4227486234795927e+00	5.3891980119913256e+01	7.3127096155502031e+01	9.8736529908586661e+01	3.3753681076337024e+01	2.0324327679042984e+00	4.3110762712256850e+01	9.2905331621994051e+01	4.2471066944532737e+01	4.9227118711729119e+01	8.5527369692441496e+01	2.8561072122984999e+01	1.7149626637565955e+01	1.2502674725573490e+01	8.8893011727375608e+01	6.9264336658922417e+01	1.2313097027975809e+01	8.5043147634747367e+00	9.2466700876576965e+01	5.3236684665671042e+01	8.2203315858818002e+01	1.0080906691505904e+01	2.2395197336991245e+01	1.0088558846986038e+02	3.6908519577716397e+01	9.6108832696265466e+01	5.8597761690052430e+01	7.1994776505364726e+01	7.3707134041276561e+01	1.1090525052182883e+01	3.1172855162369178e+01	2.6969793515306485e+01	9.9090570124440092e+01	7.6177135830420724e+01	3.4599056601895477e+01	2.7787286155593957e+01	1.0054339042956461e+02	4.2258019699923196e+01	9.5578988361526072e+01	9.7650996015023765e+01	4.7187745006148099e+01	3.4702130819403045e+01	8.3192756420324116e+01	6.1142971851194567e+01	8.5773165795038167e+01
7.4220151896753876e+01	9.0957619539876958e+01	2.5494297131581732e+01	6.0413947391210129e+01	7.2121545267954090e+01	4.1070563301765425e+01	9.3492587130594146e+01	8.0931238769218208e+00	7.3642582753643580e+01	3.0675492569227448e+01	8.2906949768981931e+01	2.8076161086258811e+01	2.5945735989039822e+01	4.1214531618910016e+01	9.0677804179734352e+01	6.6216580575395639e+01	5.2892744312718165e+01	2.8898130898169104e+01	5.8222576932486803e+00	1.8910995528085966e+01	8.2941623170876653e+01	5.0471281118870465e+01	8.1128759617016897e+00	1.0672745518315502e+01	4.8689602203986716e+01	4.0401449121690014e+01	6.5313949162790736e+00	2.7601447968221326e+01	1.7179589727440327e+01	6.8056255052234945e+01	7.8613497603322870e+01	4.3052109104400273e+01	2.2167837027227396e+01	9.2832545718988371e+00	8.5793636666836299e+00	2.9725519068469517e+01	2.5563291641713315e+00	8.3732170053592824e+01	7.5248567763826486e+01	4.4803881539112332e+01	1.8190227467974093e+01	7.7371867215583421e+01	7.0693244559902240e+01	8.2581388898905402e+01	8.8564877264637872e+01	1.1355150474910021e+01	1.5294516075864745e+01	2.3025860821827585e+01	9.7664788481660292e+00	4.5180362895243618e+01	9.9900658152907980e+01	7.4139339780731772e+00	8.8253968367289701e+01	6.5913103257516369e+01	9.3459616809080600e+01	6.4706562914109796e+01	1.0085346942398716e+02	9.3912910639980581e+01	6.5135009894874472e+00	8.1741479445849379e+01	2.5384491971909320e+01	6.6046535244146185e+01	3.9996485350642260e+01	5.9368179082811210e+01	7.0372490422502494e+01	8.2914761993720532e+01	7.5201635258101348e+01	7.2528876438425129e+01	1.0005027722824332e+02	5.9215812583804059e+01	2.1702898282652161e+01	6.0762977130271388e+01	7.8281335132709430e+01	5.4157398220366787e+01	5.5434720905190638e+01	9.4845609007184706e+01	3.3164321764364651e+01	4.0897248508505264e+01	7.6959622828246850e+01	7.6957169984616797e+01	4.0789719929905388e+00	3.9326410654036451e+01	1.9182510530975549e+00	2.4314473253134938e+01	5.6428372320506973e+01	7.3461534485778486e+01	2.1903926566460189e+01	3.2896825337704669e+01	2.5196382070357743e+01	5.6310018194298692e+01	4.3839738256766815e+01	6.8112973765091169e+01	1.7318318999370991e+01	4.2335730801305246e+01	1.4514581513493361e+01	2.9263889123827369e+01	9.6595941156329857e+01	5.0858646450550360e+01	9.1685912644298426e+00	2.2023608571431868e+01
8.4389834617497215e+01	9.9739893926242075e+01	6.0851542644679881e+01	6.8546297141312664e+01	6.3883479864281270e+01	4.4762214717027845e+01	1.6571947503490765e+01	2.4314774105392988e+01	9.7895612565015284e+01	5.4262356553114522e+01	8.7981946259564651e+01	5.5921453042436234e+01	8.4256583457485235e+01	2.5129275239928525e+01	3.9016721051041579e+01	3.1389325101490773e+01	7.3368429334592278e+01	9.5293664467627281e+01	9.2359098315719621e+01	7.5989217965075269e+01	1.0003386595454832e+02	8.4538976612511959e+01	4.3629495721636594e+01	8.0819386045303830e+01	7.4919278303916514e+01	9.0994820292924359e+01	9.4837835839600658e+01	8.7190726028325827e+01	1.0028678904214178e+02	8.6505194131469892e+01	4.5835272037829746e+01	7.0511678229051654e+01	3.9378725866932690e+01	4.6655368399545374e+01	1.6424724575886724e+01	1.9953369508138493e+01	9.2278842664955306e+01	1.0032151133725957e+02	2.8336348755856136e+01	1.7963870252402838e+01	3.5657766152905950e+01	8.8763419996965478e+00	2.9258989827853146e+01	2.1234020948643021e+01	5.3612510143804485e+01	6.8773520288087127e+01	8.7188314548706273e+01	3.7735655034673592e+01	6.6681883180772189e+01	9.0419889304940270e+01	5.5912235510184182e+01	3.5461133387860116e+01	5.5689604744805417e+00	2.0776766637675777e+01	7.7254487090964801e+01	1.2970288385041475e+00	7.6703737724859067e+01	3.1001714672182359e+01	2.4770568082192248e+01	1.2351305054978145e+01	3.7811353886778335e+01	1.4350256513736021e+01	8.0060889993055653e+01	3.7958425336375342e+01	8.2537653177957097e+01	8.5191902594100910e+01	7.5963647199425850e+01	6.6214379791714064e+00	4.4412796559668386e+01	4.7254710380626275e+00	1.2458918943691939e+01	8.7041866721331047e+01	2.1952390575313657e+01	5.2522513553036108e+00	6.7462927554756348e+01	8.6672551451888026e+01	4.2342822928724715e+01	5.3021282201275106e+01	9.3003806108553945e+01	5.9897021611766384e+01	3.0276269455476612e+01	9.8908501308774547e+01	3.3047847564683266e+01	3.1504059165953155e+01	1.7922796078745328e+01	9.1107374541583226e+01	3.2862209728158490e+01	3.9035630883617728e+01	9.5119052029743230e+01	4.8415593498353203e+01	9.1155931188075812e+01	5.1766764341585114e+00	9.3569824478399326e+00	5.9520572867781745e+01	7.1498928692901359e+01	5.1237513060592434e+01	3.4825458332400252e+01	2.0565402380545887e+01	9.7670071596532679e+00	8.9128446437928957e+01
